conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,Keyword,ID
1.96E+18,29/08/2025 15:16,5,pls jgn cuma #bubarkanpolri tapi inget tujuan utama kita #BubarkanDPR JANGAN KASIH KENDOR JANGAN GOYAH JANGAN TERPROVOKASI,1.96E+18,https://pbs.twimg.com/media/Gzh2gAdaIAAn_Gt.jpg,,in,0,0,1,https://x.com/undefined/status/1961447933444047260,467330948,BubarkanDPR,8212
1.96E+18,29/08/2025 15:16,1,EMOSI BANGET LIAT BERITA SEKARANG. ANGGOTA DPR DAN POLISI ANJING SEMUA #BubarkanDPR #PolisiPembunuhRakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961447832763638207,1.92E+18,BubarkanDPR,8213
1.96E+18,29/08/2025 15:16,0,SALING MELINDUNGI GARA GARA LU SEMUANYAAA JADI HANCUR TAPI TENANG RAKYAT GA BAKAL BERHENTI SAMPE KITA DAPETIN YANG KITA MAU. LU GABAKAL TENANG!! LU PENYEBAB INI SEMUAAAAA! #BubarkanDPR,1.96E+18,,ha_yeon_soooooo,in,0,0,0,https://x.com/undefined/status/1961447800715227304,2459309977,BubarkanDPR,8214
1.96E+18,29/08/2025 15:16,0,Presiden kacung Mulyono DPR biadab polisi pembunuh buzzer kontol. Jgn cepet mati dah lu pada idup derita dulu lu pada di dunia ini ya. Biar dikasih azab dulu lu pada idup2 mampus #BubarkanDPR #polisipembunuh,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961440080188641285/pu/img/9pPvL_GpiiGg2M_g.jpg,,in,0,0,0,https://x.com/undefined/status/1961447775503356085,1469438252,BubarkanDPR,8215
1.96E+18,29/08/2025 15:16,10,JANGAN LEWATKAN MATCHDAY Serie A Italia 30 Agustus 2025 01.45 WIB - Lecce vs AC Milan Temen Eko Patrio Joget 20 HARI Pindah #BubarkanDPR #resetindonesia https://t.co/9kw2nClrlg,1.96E+18,https://pbs.twimg.com/media/Gzh2U06bMAADk_o.jpg,,in,0,0,4,https://x.com/undefined/status/1961447749918015630,1.68E+18,BubarkanDPR,8216
1.96E+18,29/08/2025 15:15,0,Jangan lupa fokus utama kita juga yaa #bubarkandpr #PolisiPembunuhRakyat #polisipembunuh #1312ACAB #dprbebannegara #lawan,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961447733296062573,1.34E+18,BubarkanDPR,8217
1.96E+18,29/08/2025 15:15,0,Hormat setinggi2nya kepada ibu #BubarkanDPR https://t.co/kVFU8PXS5M,1.96E+18,https://pbs.twimg.com/media/Gzh2NaRawAAGNho.jpg,,in,0,0,0,https://x.com/undefined/status/1961447624357376461,7.73E+17,BubarkanDPR,8218
1.96E+18,29/08/2025 15:15,0,21.06 WIB. Hukum mati POLISI yang sengaja melindas AFFAN KURNIAWAN. #IndonesiaGelap #DPRBUBAR #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961447596867949000,1.81E+18,BubarkanDPR,8219
1.96E+18,29/08/2025 15:15,0,Bila saudara kita yg baju hitam sampai gak tertolong tanya bapak itu.sampai kapan pemerintah diam akan tuntutan masarakat.#BubarkanDpr presiden gagal omon omon https://t.co/uiPxJEjpHL,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961447529482174688,259138337,BubarkanDPR,8220
1.96E+18,29/08/2025 15:14,3141,APA APA DIBUNGKAM TERUS RAKYAT MAU BERSUARA DI MANAA? #BubarkanDPR,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961447323126697986/pu/img/SfXb78xLb7EKuZzJ.jpg,,in,49,55,877,https://x.com/undefined/status/1961447355036962945,1.11E+18,BubarkanDPR,8221
1.96E+18,29/08/2025 15:06,143,sebelum medis ditembaki gas air mata️ #BubarkanDPR #acab1312 #resetindonesia https://t.co/LwRwBQBo6s,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961445159897628673/pu/img/DTmjQOOHDA2yOTyM.jpg,,in,4,1,79,https://x.com/undefined/status/1961445337295720561,1.87E+18,BubarkanDPR,8222
1.96E+18,29/08/2025 15:06,1, Pintu DPR terbuka lebar lebar bagian mananya? Bahkan tertutup besi dan beton dengan sangat rapat!! #BubarkanDPR https://t.co/MJ6DAzbqGx,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961445330286997562,1.53E+18,BubarkanDPR,8223
1.96E+18,29/08/2025 15:05,2,Beberapa momen huru-hara aksi hari ini di medan. #BRIMOB #BubarkanDPR #Demo https://t.co/DlOPmzEzkT,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961445141069394138,1.75E+18,BubarkanDPR,8224
1.96E+18,29/08/2025 15:05,2,Harus nya kita demo nya alih ke bandara guys dari pada kita demo di DPR malah dia pada ke luar negeri. sahroni ke SGP info awal mending kita blokade bandara penerbangan supaya lumpuh total #BubarkanDPR #bubarkanpolri #DPR_DewanPenindasRakyat #dprkontol,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961445025092370754,1.88E+18,BubarkanDPR,8225
1.96E+18,29/08/2025 15:03,7,Teruntuk polisi Sahroni dan kawanan2nya. #PolisiPembunuhRakyat #BubarkanDPR #acab1312 #polisipembunuh #dprkontol https://t.co/aUgqnf7mPV,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961444674503413760/pu/img/BTOvPG_IGyGmxHgV.jpg,,in,1,0,1,https://x.com/undefined/status/1961444718686212417,1.01E+18,BubarkanDPR,8226
1.96E+18,29/08/2025 15:03,4,Bangsat banget nih mereka berdua loe gk tau kan klo ada yang di gaji per hari 50rb. Bahkan ada yang kurang dari 50rb per hari!! #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961444633470538205,1.88E+18,BubarkanDPR,8227
1.96E+18,29/08/2025 15:03,97,raja iblispun sungkem sama mereka #BubarkanDPR #PolisiPembunuhRakyat,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961441788289490944/img/gJlixDHA-LMiITRl.jpg,,in,4,1,29,https://x.com/undefined/status/1961444490209632488,1469438252,BubarkanDPR,8228
1.96E+18,29/08/2025 15:03,3,GEDUNG DPR GAIS SEMANGAT KAWAN KAWAN YANG ADA DI LUAR SANA SEMOGAA DAPET HASIL YANG KITA MAU JANGAN NYERAH JAGA KESELAMATAN BANGGAAA SAMA SEMUA YANG TURUN KE JALAN #BubarkanDPR https://t.co/9tIBArTrki,1.96E+18,,gadishendiana,in,0,0,0,https://x.com/undefined/status/1961444480608817571,62175112,BubarkanDPR,8229
1.96E+18,29/08/2025 15:02,8,orang2 pada teriak #BubarkanDPR tapi pas waktu saat pemilu ttp aja ikut2 nyobloss wkwk,1.96E+18,https://pbs.twimg.com/media/GzhzUxgbIAAkRUt.jpg,,in,0,0,0,https://x.com/undefined/status/1961444457209082016,83309231,BubarkanDPR,8230
1.96E+18,29/08/2025 15:01,71,Mbak Erika udah melahirkan Arhan-Zizi juga ntr lagi cerai mau pengalihan apa lagi? Raffi Ahmad mengakui selingkuh dengan Ayu Ting Ting? #bubarkandpr,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961444074478772224/pu/img/Z4isDc4fUn-ct5Vp.jpg,,in,2,0,25,https://x.com/undefined/status/1961444143936540696,1.66E+18,BubarkanDPR,8231
1.96E+18,29/08/2025 15:00,584,Ni JK live pengalihan isu ya? Krn aku teralihkan #BubarkanDPR,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961442826052669442/img/OI7aFWOU5S8q4F4V.jpg,,in,6,7,171,https://x.com/undefined/status/1961443952990519457,2373610040,BubarkanDPR,8232
1.96E+18,29/08/2025 15:00,0,dpr hanya para tikus polisi kacung tikus presidennya pecundang penculik penjahat HAM. RAKYAT INDONESIA BERSATU MELAWAN PARA TIKUS DAN PEMIMPIN PENJAHAT HAM. #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961443851857801697,1.62E+18,BubarkanDPR,8233
1.96E+18,29/08/2025 14:59,89,TADI LIAT LIVE TEMENKU DIPUKUL MUNDUR PAKE GAS AIR MATA TERUS. BEGITU HABIS MASSA MAJU DAN MEREKA MASIH PUNYA STOK GAS AIR MATA DIPUKUL MUNDUR LAGI #bubarkandpr #PolisiPembunuhRakyat #polisipembunuh #1312ACAB #dprbebannegara #lawan,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961443127639650304/pu/img/aiXRzYIgF6Yoq14K.jpg,,in,0,3,19,https://x.com/undefined/status/1961443655140675637,1469438252,BubarkanDPR,8234
1.96E+18,29/08/2025 14:59,5,POLISI BERLINDUNG DI GAS AIR MATA. TEMEN2 YG SEKARANG MASIH DIJALAN HABIS DIPUKUL MUNDUR PAKE GAS AIR MATA #bubarkandpr #PolisiPembunuhRakyat #polisipembunuh #1312ACAB #dprbebannegara #lawan,1.96E+18,https://pbs.twimg.com/media/Gzhyg0bbkAAthsK.jpg,,in,0,0,1,https://x.com/undefined/status/1961443559825150443,1.30E+18,BubarkanDPR,8235
1.96E+18,29/08/2025 14:32,5,#BubarkanDPR ria ICIS selebgram dan ustadz sama si Anies sibuk bikin konten dan foto foto di kuburan ojol.. parah kalean.. bangsat..,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961436908309102608,58408362,BubarkanDPR,8236
1.96E+18,29/08/2025 14:31,2,Sebelum chaos merembet kemana mana yang urgen &amp; perlu dilakukan negara saat ini adalah 1. Perombakan struktur polisi mulai aja dulu dari ganti kapolri 2. Partai politik yang ada di parlemen harus recall anggota yang sudah jadi public enemy #resetindonesia Jangan #BubarkanDPR,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961436651332550751,540860220,BubarkanDPR,8237
1.96E+18,29/08/2025 14:31,4,indonesia berduka klik aja : https://t.co/5rWfNDFiGy #BubarkanDPR https://t.co/4wyYAd9Q10,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961435891303616512/img/MJXq_H6ORWbbW2GM.jpg,,in,0,0,2,https://x.com/undefined/status/1961436584303296609,1.85E+18,BubarkanDPR,8238
1.96E+18,29/08/2025 14:30,0,Eeee sumpah ini sedih bgt cok mood gw ajrut ajrutan kyk naik roller coaster tp makin anjlok turun ajaa pls stay safeee yahh smuanyaaa utk yg turun ke jalan ataupun yg speak up lewat media gbu gbu gbuuuu!!! #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961436361782612452,1.74E+18,BubarkanDPR,8239
1.96E+18,29/08/2025 14:28,1,Andai saja DPR RI mendengar Aspirasi rakyat mungkin tidak ada korban jiwa dari rakyat dan aparat. #BubarkanDPR https://t.co/pNxHcjxlg8,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961435859049476488,58408362,BubarkanDPR,8240
1.96E+18,29/08/2025 14:28,2,indonesia berduka klik aja : https://t.co/5rWfNDFiGy #BubarkanDPR https://t.co/fcnXa62650,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435735283961886,1.53E+18,BubarkanDPR,8241
1.96E+18,29/08/2025 14:28,0,sekecil apapun perlawanan tetap perlawanan #polisipembunuh #BubarkanDPR https://t.co/tkiwzqvlAq,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435715792757166,1.89E+18,BubarkanDPR,8242
1.96E+18,29/08/2025 14:27,8,fokus #BubarkanDPR,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961435615398174740,1.52E+18,BubarkanDPR,8243
1.96E+18,29/08/2025 14:27,3,@tanyarlfes Semoga kalian susah mati. Semoga waktunya tiba nyawamu tertahan di tenggorokkan. Semoga Allah sulitkan. Semoga diperpanjang waktu sakaratul mautmu. #forever1312 #bubarkanpolri #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435565687017891,283426031,BubarkanDPR,8244
1.96E+18,29/08/2025 14:27,1,Beda awalan ataupun imbuhan terhadap kata bisa amat sangat jauh makna dan kedudukannya Di-lindas bukan Ter-lindas itu faktanya namun nahas mereka mereka itu pasti pun tak akan paham dengan hal semendasar ini RIP #affankurniawan #IndonesiaGelap2025 #demodpr #BubarkanDPR_RI,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435564273799483,1.47E+18,BubarkanDPR,8245
1.96E+18,29/08/2025 14:27,643,Baru kali ini bikin art digital 3 kali dalam 1 hari bjirr jujur gw nggak pernah sekesal ini sebelumnya dan gw hanya bisa lapiaskan dalam karya seni #PolisiPembunuhRakyat #BubarkanDPR #1312ACAB https://t.co/Q7YRBVOJEi,1.96E+18,https://pbs.twimg.com/media/GzhqrgGaoAAuJt3.jpg,,in,13,56,202,https://x.com/undefined/status/1961435481457267095,1.93E+18,BubarkanDPR,8246
1.96E+18,29/08/2025 14:26,2,Uda masuk berita Internasional ya Allah #polisipembunuh #BubarkanDPR #ahmadsahroni #affankurniawan #IndonesiaGelap https://t.co/NCJBdrYJyw,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435276850372888,1.53E+18,BubarkanDPR,8247
1.96E+18,29/08/2025 14:25,1,Sekilas Info Baru saja kembali Massa di Polda Metro Jaya terus dipukul mundur oleh aparat menggunakan gas air mata. Stay safe kawan. Terus tegakkan dan mari berjuang demi keadilan !!! #OJOLBERDUKA #Demo #BubarkanDPR #polisipembunuh https://t.co/wdtuHl1pzU,1.96E+18,https://pbs.twimg.com/media/GzhqytpawAA63b_.jpg,,in,0,0,0,https://x.com/undefined/status/1961435065638162669,1.60E+18,BubarkanDPR,8248
1.96E+18,29/08/2025 14:25,0,DPR sialan harus dibubarin!!! Rakyat pada susah cari kerja lo malah naikin tunjangan babi lo semua.. Ahmad Sahroni eko patrio uya kuya nafa urbach manusia2 sampah #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961435060772405541,8.31E+17,BubarkanDPR,8249
1.96E+18,29/08/2025 14:24,0,Kan emg sengaja bangsatt emg #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961434715061457004,1.89E+18,BubarkanDPR,8250
1.96E+18,29/08/2025 14:24,0,DEMI APA?! INI DRAKOR BANGET !!! #resetindonesia #BubarkanDPR #DPR_DewanPenindasRakyat #IndonesiaGelap https://t.co/E2iSmeQYMq,1.96E+18,https://pbs.twimg.com/media/GzhqeLKakAElO6T.jpg,,in,0,0,0,https://x.com/undefined/status/1961434713509302537,526148516,BubarkanDPR,8251
1.96E+18,29/08/2025 14:24,2,GUA MAU LU SEMUA ANGGOTA DPR PRESIDEN POLISI PEMBUNUH. DIPENGGAL KEK GINI SIALAN. #BubarkanDPR #polisipembunuh https://t.co/x4qghK7Hy2,1.96E+18,,,in,0,1,0,https://x.com/undefined/status/1961434686770860097,79086945,BubarkanDPR,8252
1.96E+18,29/08/2025 14:24,0,@urlavoca Melu demo ca ? Keren Stay safe semuanya #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961434666202017954,1.53E+18,BubarkanDPR,8253
1.96E+18,29/08/2025 14:22,1,Kau sembunyi di mana @ahmadsahroni88 ?? Berani tidak utk minta maaf? Atau kau merasa kau manusia paling penting di negara ini? Mau berapa nyawa lagi yg dikorbankan krn mulut aroganmu itu? Pakai nuranimu Bung. Itu syarat jadi manusia! #JusticeForAffan #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961434326379499959,504455710,BubarkanDPR,8254
1.96E+18,29/08/2025 14:22,0,IBUUKKKK #SCOsummit2025 #PolisiPembunuhRakyat #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961434257542582679,988761703,BubarkanDPR,8255
1.96E+18,29/08/2025 14:22,0,Anjing #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961434255420199035,1.13E+18,BubarkanDPR,8256
1.96E+18,29/08/2025 14:22,2,Taik @puanmaharani_ri ... Kalian dmn? Rakyat ingin bertemu kalain bkn aparat. Knp bersembunyi. Jgn alasa takut rusuh dll. Kalo kalian g biasab knp mesti takut. @DPR_RI g perlu berbenah solusinya adalah #BubarkanDPR,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961433880638148608/pu/img/Ri3iyEd-NwbOTaNY.jpg,,in,0,1,0,https://x.com/undefined/status/1961434217126269291,1.45E+18,BubarkanDPR,8257
1.96E+18,29/08/2025 14:20,2,Padahal aku ngebayangin akhir Agustus bakal happy ngehype lagu baru The Rose konser Decade Day6 war tiket Eaj.. Tapi semua ketutup gara2 anggota dewan sshibal gaessaekki michinnom neomu babo! #IndonesiaGelap #BubarkanDPR #TemuiRakyat #RIPDemokrasi https://t.co/rdHQRREmeo,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961415421674098691/pu/img/JMzOLBKuMwTHPqNK.jpg,,in,0,0,0,https://x.com/undefined/status/1961433679903039996,1.34E+18,BubarkanDPR,8258
1.96E+18,29/08/2025 14:20,2,NEGARA UDAH OON #IndonesiaGelap #polisipembunuh #BubarkanDPR #PolisiPembunuhRakyat,1.96E+18,https://pbs.twimg.com/amplify_video_thumb/1961433534490611712/img/wQBSBk9z52C0UG-8.jpg,,in,0,0,1,https://x.com/undefined/status/1961433663394255005,1.85E+18,BubarkanDPR,8259
1.96E+18,29/08/2025 14:19,0,F*ck ga jelas bgt. Ga sudi idol kesayangan gua masuk ke konten2 lu yakk! AWAS AJAA!!! #RansEntertainment #ResetIndonesia #BubarkanDPR https://t.co/MFtW3Uxywc,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961433652786819172,1.12E+18,BubarkanDPR,8260
1.96E+18,29/08/2025 14:19,2,Tandain orang berduit jalur ga halal kalo bikin masalah Kalo ga sembunyi pasti kabur Klise Dan PECUNDANG!!!! Bikin chaos lu Loser Ingat kematian affan #BubarkanDPR,1.96E+18,https://pbs.twimg.com/media/GzhpfFBbgAEx1u7.jpg,,in,0,0,0,https://x.com/undefined/status/1961433623241895989,238384121,BubarkanDPR,8261
1.96E+18,29/08/2025 14:19,0,Kata Prabowo 2030 Indonesia bubar tapi sebaiknya daripada Indonesia bubar sebaiknya Lembaga DPR yang lebih baik dan bermanfaat jika dibubarkan #bubarkanDPR,1.96E+18,https://pbs.twimg.com/media/GzhpXl2a4AAuoAI.jpg,,in,0,0,0,https://x.com/undefined/status/1961433494804205598,1.56E+18,BubarkanDPR,8262
1.96E+18,29/08/2025 14:19,0,#duet dengan @Noerdiansyah Udah waktunya buat sound horeg beraksi kayaknya #DPR #bubarkandpr #aksi #staysafe #soundhoreg https://t.co/Qf7TFYjosi,1.96E+18,,Bola_Jakarta,in,0,0,0,https://x.com/undefined/status/1961433443717575025,375469942,BubarkanDPR,8263
1.96E+18,29/08/2025 14:19,3,Surat terbuka bagi @Kemlu_RI untuk buka laporan anggota DPR yang pergi ke luar negeri ketika demonstrasi berlangsung! #affan #polisipembunuh #BubarkanDPR,1.96E+18,https://pbs.twimg.com/ext_tw_video_thumb/1961433125319577601/pu/img/chXLW4fLG0GULoRG.jpg,,in,0,1,0,https://x.com/undefined/status/1961433424947990884,473767969,BubarkanDPR,8264
1.96E+18,29/08/2025 14:18,0,LO TUH DIGAJI PAKE DUIT RAKYAT GUNA LO TUH BUAT MENSEJAHTERAKAN RAKYAT LO ADA BUAT JADI WAKIL RAKYAT BUAT MENDENGAR DAN MENYUARAKAN SEGALA ASPIRASI RAKYAT. BUKAN MALAH FOYA-FOYA PKE DUIT RAKYAT #BubarkanDPR #SCOSummit2025 #ThePoliceKillingCivilians,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961433301115441517,81989758,BubarkanDPR,8265
1.96E+18,29/08/2025 14:18,1,Makasii ya kk ijin pake. Bangtan sayang nya aku ganti dulu ya headernya. Hidup perjuangan #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,ceoofconfidenc,in,0,3,1,https://x.com/undefined/status/1961433171448521163,1650461569,BubarkanDPR,8266
1.96E+18,29/08/2025 14:17,16,Malah kabur keluar negeri nih anggota @DPR_RI #BubarkanDPR,1.96E+18,https://pbs.twimg.com/media/Gzho_3XbkAACD0P.jpg,,in,1,0,3,https://x.com/undefined/status/1961433086882873682,1.18E+18,BubarkanDPR,8267
1.96E+18,29/08/2025 14:17,1,Tuntut transparansi gaji dan tunjangan DPR &amp; DPRD jika tak bersedia emang lebih baik #BubarkanDPR,1.96E+18,https://pbs.twimg.com/media/Gzho40nXcAARUKe.jpg,,in,0,0,0,https://x.com/undefined/status/1961432965470167268,8.19E+17,BubarkanDPR,8268
1.96E+18,29/08/2025 14:15,0,Yahh kok bangun lg sih bete gw njing #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961432635634532714,1.31E+18,BubarkanDPR,8269
1.96E+18,29/08/2025 14:15,1,@txtdrpemerintah ada pilihan untuk mundur atau diam didalam mobil lapis baja &amp; anti peluru lu malah nge gas aja jink sadar ada tertindas lu malah nge gas lagi setan #BubarkanDPR #PolisiPembunuhRakyat #polisipembunuh #acab1312 #stoppolicebrutality,1.96E+18,https://pbs.twimg.com/media/Gzhoiy9asAAp9hN.jpg,,in,0,0,2,https://x.com/undefined/status/1961432595784139151,1.66E+18,BubarkanDPR,8270
1.96E+18,29/08/2025 14:15,0,@tanyakanrl masih ingat kan penyebab dilengserkannya gus dur karena apa? di hari yang sama setelah 2 lembaga (mpr dan dpr) dibekukan di hari itu juga beliau pun dilengserkan dan tau juga kan statemen gus dur tentang alasan dibalik pembekuan 2 lembaga itu #bubarkandpr,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961432551207399833,1.28E+18,BubarkanDPR,8271
1.96E+18,29/08/2025 14:14,0,aku ikut demonya di sni ia #BubarkanDPR https://t.co/7QWz12IlW2,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961432394369831324,1364164634,BubarkanDPR,8272
1.96E+18,29/08/2025 14:14,1,HIDUP PEREMPUAN YANG MELAWAN!!! #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,hellowcoco,in,0,0,0,https://x.com/undefined/status/1961432147111149834,1.50E+18,BubarkanDPR,8273
1.96E+18,29/08/2025 14:12,0,#IndonesiaGelap #polisipembunuh #BubarkanDPR #PolisiPembunuhRakyat STRESSSSSSSSSSSS INDONESIA STREESSSS POLISI KONTOL,1.96E+18,,detikcom,in,0,0,0,https://x.com/undefined/status/1961431834694488580,1.29E+18,BubarkanDPR,8274
1.96E+18,29/08/2025 14:12,0,Gada otak emg ya lu pada ambulance diserang tuh buat apa? Semoga lu klo ada apa2 trs butuh ambulance nya kga ada dipersulit pokoknya. Anjg emg #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,Mah5Utari,in,0,0,0,https://x.com/undefined/status/1961431747163558074,1.38E+18,BubarkanDPR,8275
1.96E+18,29/08/2025 14:11,0,I'm not gonna say percuma but Iya pernapasan terlindungi tapi BADAN DILINDAS!!! #BubarkanDPR #PolisiPembunuhRakyat #polisipembunuh #acab1312 #stoppolicebrutality,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431627902439818,1.65E+18,BubarkanDPR,8276
1.96E+18,29/08/2025 14:11,0,Kepada EKO PATRIO UYA KUYA DAN AHMAD SAHRONI kalian adalah provokator utama atas demonstrasi besar ini semoga kalian masuk ke dalam jurang neraka jahanam bertaubatlah kalian itupun kalau kalian masih percaya adanya Allah azza wa jalla #BubarkanDPR #ResetIndonesia,1.96E+18,https://pbs.twimg.com/media/GzhnpKxboAAcM1_.jpg,,in,0,0,0,https://x.com/undefined/status/1961431608491188437,1.57E+18,BubarkanDPR,8277
1.96E+18,29/08/2025 14:11,1,massa ditembak tears gas sampe IDX!!! #SCOSummit2025 #BubarkanDPR #PolisiPembunuhRakyat,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431496411299908,1.44E+18,BubarkanDPR,8278
1.96E+18,29/08/2025 14:11,0,@tempodotco busuk banget sih tu mulut tai #PolisiPembunuhRakyat #polisipembunuh #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431425376260452,1.31E+18,BubarkanDPR,8279
1.96E+18,29/08/2025 14:11,0,Mondisi Makassar Flyover pettarani urip #Makassar #DPRD #BubarkanDPR #OJO https://t.co/JxvdBbPUs7,1.96E+18,,BikeFavorite,in,0,0,0,https://x.com/undefined/status/1961431424827105283,1.50E+18,BubarkanDPR,8280
1.96E+18,29/08/2025 14:11,0,ASTAGHFIRULLAH!!!!! #SCOSummit2025 #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431414345498797,1.93E+18,BubarkanDPR,8281
1.96E+18,29/08/2025 14:11,82,Emng gda otaknya. Bejatty bgt lu anjing membusukk dineraka lu #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,https://pbs.twimg.com/media/GzhndzmbkAAWCTh.jpg,,in,0,0,20,https://x.com/undefined/status/1961431405579444291,1.17E+18,BubarkanDPR,8282
1.96E+18,29/08/2025 14:10,0,hari sudah gelap siapapun yang turun hari ini harus pulang dengan selamat. #ACAB #BubarkanDPR #IndonesiaGelap,1.96E+18,https://pbs.twimg.com/media/GzhnXAIbkAMsyDO.jpg,,in,0,0,0,https://x.com/undefined/status/1961431295030128789,1.66E+18,BubarkanDPR,8283
1.96E+18,29/08/2025 14:10,0,@Raditya_116 MALAH LANJUT PART 2????? BISA NYETIR GAK SIH LO ANJG BIADAB #polisipembunuh #bubarkanpolisi #bubarkanDPR,1.96E+18,,,in,0,0,1,https://x.com/undefined/status/1961431266689257818,2293578434,BubarkanDPR,8284
1.96E+18,29/08/2025 14:10,0,ibuuu terimakasih #BubarkanDPR,1.96E+18,,detikcom,in,0,0,0,https://x.com/undefined/status/1961431159226958201,1.29E+18,BubarkanDPR,8285
1.96E+18,29/08/2025 14:10,1,TINGGAL!! #BubarkanDPR #PolisiPembunuhRakyat #polisipembunuh #acab1312 #stoppolicebrutality,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431147247981018,1.80E+18,BubarkanDPR,8286
1.96E+18,29/08/2025 14:09,0,BUBARKAN DPR GUE UDAH MUAK ANJING #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431101261692959,1.38E+18,BubarkanDPR,8287
1.96E+18,29/08/2025 14:09,0,di Semarang beberapa mobil plat merah terbakar. #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat #Brimob https://t.co/w5X02Z12tT,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961431032588374287,1124004163,BubarkanDPR,8288
1.96E+18,29/08/2025 14:08,1,Wtf seriusaannnn??? Yahh bete gw njing #BubarkanDPR #IndonesiaGelap #ACAB #PolisiPembunuhRakyat,1.96E+18,,ZFadillaaa23351,in,0,0,0,https://x.com/undefined/status/1961430795081638101,1.75E+18,BubarkanDPR,8289
1.96E+18,29/08/2025 14:08,0,Cookk nggak ada otak banget najis #BubarkanDPR,1.96E+18,,,in,0,0,0,https://x.com/undefined/status/1961430736071995712,1.48E+18,BubarkanDPR,8290
